辩称,2
撒,5
谎,1
逆风,1
减缓,1
飞行速度,2
幸运,3
真实可信,1
平淡无奇,1
如若,1
再三,2
劝阻,7
丹福思会,1
威廉森,4
海狸,1
操作,3
装置,6
搅成,1
早晨,8
装上,1
虽说,3
飞往,1
路线,25
沉寂,4
风险,1
遇难,2
已损坏,1
荒无人烟,5
后于,1
飞离,2
冰架,1
操纵杆,1
故障,2
号载,1
破开,1
变厚,1
喜怒无常,1
般地,1
怒号,2
无处不在,10
彻骨,1
十几天,1
远远地,1
游弋,1
冷却,1
生与死,1
结成,2
联盟,3
竭力,1
地密,1
外露,1
改善,1
心理,14
受惊吓,1
后遗症,1
窃窃私语,5
断然,1
总结,1
广阔无垠,1
激励,1
博物学家,1
极点,1
伤痕累累,4
牢牢地,2
绘制,4
中带,2
怀着,6
打磨,2
齐全,1
核心,4
毁灭,5
打破,5
谈到,3
至极,5
在所不惜,1
踌躇,1
回避,5
也就是说,4
掩埋,11
记不得,1
增添,4
理据,1
缘由,2
归罪,1
情形,1
妖风,9
身处,7
卷入,1
冲突,4
惨遭,1
撕裂,5
砍杀,1
勒死,1
建好,1
缺口,6
由内而外,1
强力,1
令人讨厌,3
奏效,1
置于,5
矮,4
防护,1
墙里,1
仓皇,1
所致,6
篷布,4
盖,5
照着,6
提过,2
热量,1
松弛下来,1
吹动,1
碰撞,1
摩擦,2
时隔,2
惊骇不已,1
先,8
别管,1
脆弱,4
糟糕,19
先亮,1
明,1
确凿,4
基于,2
第一手,1
担责,1
血肉模糊,1
手段,3
甚,1
冷血,1
健康,7
肌体,2
砍掉,2
精湛,4
屠夫,1
合理,5
残尸,3
粗暴,1
围笼,1
不成,5
保全,1
角落里,7
模糊不清,6
印记,3
后果,7
条狗,2
解剖室,1
这顶,1
述说,4
部位,1
简易,5
台上,2
分析,7
桌上,2
花太,1
猜出来,1
割下来,1
割,1
专业,2
碎,1
尸,3
用过,4
火柴,3
埋,7
旁边,7
散乱,11
插图,6
书上,5
多想,1
仪器,2
科技,1
文具,2
电池,11
采暖设备,1
剩余,2
超出,4
溅,1
纸张,8
墨迹,2
失调,1
食品柜,1
一团糟,1
罐头,4
乱七八糟,4
堆成,4
滑稽,2
不太,6
引人注意,1
折断,1
有用,5
笨拙,7
抽打,1
虐待,1
相伴,1
而行,1
不测,2
拍,9
凌乱,5
之极,1
佐证,4
做好,13
挖开,1
那排,2
雪堆,1
留意到,1
土堆,8
一串串,1
成群,2
分布,22
十分相似,1
堆里,2
联想起,2
过度,4
强有力,1
地印,1
不由自主,3
定格,1
头脑清醒,3
勾勒,7
巡航,1
双筒,2
无边无际,6
降低,1
醒目,6
如出一辙,3
热忱,2
未知领域,1
安顿,1
减轻,2
重量,3
只带,1
地质勘探,1
率先,1
点钟,3
早飞,1
起飞时间,1
将近,1
不置可否,1
填充,2
空白,4
暗示性,1
开诚布公,1
地谈,1
错觉,8
稻草,1
死活,1
切身感受,1
震惊,4
扶摇直上,1
山隘,18
失声,3
小声,2
低声,4
只言片语,3
不足以,2
腹地,1
终极,8
荒原,8
难以描述,1
估量,1
灾祸,2
核对,1
测算,3
隘口,4
右侧,3
23000,1
24000,2
轻装,1
化,4
12000,1
稀薄,6
能见度,1
最厚,1
毛,3
皮大衣,1
耸立着,3
乌黑,3
飞得,1
附着,2
不由得,3
久经,1
五千万,1
更高,3
猜,1
捉摸不透,3
不利于,1
汇总,1
延缓,1
崩解,1
如痴如醉,2
单筒,1
航空,1
纯属,1
业余,6
级别,1
淡色,1
硅岩,2
亿万年,4
磨圆,2
能经,1
受得住,1
最靠近,1
实质,2
安第斯山脉,1
马丘比丘,2
132,2
1929,4
牛津,1
菲尔德,1
考察队,1
启什,1
133,2
古基墙,1
孤立,1
现象,7
说心里话,5
羞愧,1
火成岩,1
规则性,1
堤,1
134,2
冒烟,4
火山锥,1
显而易见,1
小小的,3
天然,1
削得,1
对称,5
之广,1
尤为,3
遍布,3
蜂窝状,9
隧道,54
洞里,4
洞外,1
毗邻,5
细缝,1
凹痕,2
满脑子,5
话里有话,1
复制,2
雪丘,1
飞去,1
略感,1
冰隙,1
连绵不断,4
通向,14
理由,8
本质区别,1
很想,3
杳无人迹,1
迫切,1
付诸于,1
崇山峻岭,3
迷人,1
云海,1
日渐,5
淡忘,1
事儿,16
审美,4
掺杂,3
异域,7
禁书,4
连风,1
呼啸声,15
自觉,1
混,2
响声,3
混杂着,1
怀旧,1
观感,1
难辨,4
气压表,1
23750,1
棱纹,1
分明,4
起点,3
挑逗,1
薄雾,17
正前方,3
犬牙交错,1
恶意,2
蹙额,1
塔柱,1
风吹,1
点亮,1
盘旋,4
水汽,7
王国,14
升几,1
震耳欲聋,7
大声喊叫,1
眼神,4
几,3
感观,7
天生,3
自制力,2
稳住,1
官能,1
科罗拉多州,2
众神,1
135,2
饱经沧桑,3
亚利桑那,1
风蚀,2
接近,12
目光,11
饱经风雨,1
牢牢,1
比例,8
连绵,2
皱皱巴巴,2
冰盖层,1
最厚处,1
四五十,1
心态,1
足足有,2
五十多万,1
适宜,2
纵横交错,7
归咎于,4
手工,1
认真思考,1
既然如此,1
然而,6
动摇,2
气势,1
恢弘,1
弧形,8
切断,4
客观,3
影像,8
物质基础,1
冰尘层,1
反射定律,1
折射,6
源中,1
源时,1
庄严,2
几十万年,2
几百万年,2
经受,5
免遭,2
世界屋脊,2
头昏眼花,1
妙句,1
涌至,1
嘴边,1
第一眼,1
萦绕在,5
136,2
喜马拉雅,3
雪人,8
137,2
星,4
眷族,3
变,7
山边,1
分隔,1
低缓,1
中轴,1
左,2
右,2
左边,6
冰山一角,1
眼熟,4
前哨,1
外层,1
绝大部分,3
150,3
凹凸不平,1
岩床,2
大都,7
大小不一,2
相差,1
建筑群,6
形,6
阶梯形,1
棱角分明,1
五点,1
防御工事,1
建筑者,1
拱形,8
发挥,5
极致,1
繁荣,3
高空,3
岩屑,4
透明,4
石桥,8
远近,1
各异,3
连接起来,3
抵近,1
木制,1
百叶窗,18
参差不齐,9
线条,4
棱,1
锥形,5
勉强,3
分辨,4
四分五裂,1
磨,2
冰蚀,1
外延,1
大河,13
流经,5
流,3
包围,1
探知,2
反思,1
上古,4
迷茫,3
作,3
镇定,3
顺序,3
科研,1
用场,4
深感,2
在我心中,1
探寻,3
密集,4
特殊,10
章节,4
晦涩,7
神话传说,5
动乱,1
后过,1
蹒跚,5
超大,1
产物,3
与利,1
科摩,1
利奥,1
乌祖尔,1
达罗,1
138,2
洛玛尔,5
奥拉,1
托,1
139,2
相提并论,2
毫不逊色,1
之城伐鲁,1
希亚,6
木纳,1
伊卜,1
140,2
巨塔,5
脱缰,1
野马,2
王国里,1
杜撰,34
荒诞不经,5
轻,3
油箱,1
装满,1
俯冲,2
忽略不计,1
确切的说,1
接壤,1
砖石,6
眼球,2
奔流,2
河水,2
入口处,1
岬,3
塔门,4
那棱纹,1
轮廓,17
勾起,4
露天,4
空地,6
公共,3
广场,50
高低不平,3
小山,1
两处,4
纪念碑,1
碑身,1
佩特拉,1
141,2
有名,2
塚,1
往前,6
十几,2
人造,5
崎岖不平,2
直至,2
缓坡,2
低空飞行,2
半左右,1
平坦,5
障碍物,10
停留时间,1
滑雪板,1
安置,1
稳妥,1
御寒,2
便于,1
徒步旅行,1
脱去,1
毛皮,6
外套,4
随身携带,5
一套,6
袖珍,2
手提式,1
摄像机,1
锤子,1
凿子,1
袋,2
攀岩,1
绳,2
强光,3
这套,1
机会,12
画图,1
地形图,1
撕碎,1
放进,3
袋里,1
猎狗,2
兔子,1
原则,2
标出,1
假使,1
记号,14
下山,2
乳白,1
敏锐地,1
飞临,3
视觉,12
心怀,2
之高,1
精神抖擞,1
肩负,1
齐平,1
往前走,9
测竿,2
142,2
亲手,3
破天荒,1
一个角,2
长约,2
窗子,2
外角,1
足有,10
隔墙,2
带状,1
爬进,4
壁画,131
去动,1
定向,1
尚有,1
照,8
灰浆,1
黏合,3
砌墙,1
帕博迪能,1
市郊,1
山下,4
半英里,2
刮来,2
路程,4
最小,1
印在,2
石塔,7
翻搅,2
奔腾,2
独特,4
角度,7
欣赏,3
全然不同,1
总的来说,4
变化无穷,1
彻头彻尾,2
一二,1
找不出,1
恰当,1
截去,1
不成比例,3
轴体,1
小组,1
若干,1
断柱,1
脊形,1
高低,1
进深,1
外围,3
条纹,4
一簇簇,4
塔尖,3
面貌,1
体系,2
相比而言,1
空悬,1
梦中,3
北边,11
刹那间,2
浓密,4
咆哮,2
恶毒,1
异乎寻常,5
险峻,1
倒塌,8
相形见绌,1
自控力,3
神经质,1
恐怖事件,3
大弯,1
坚称,1
停下,10
聆听,4
虚幻,1
风从,1
蔓藤,7
花纹,8
逃避,4
繁衍生息,1
更好,4
作出,1
早于,2
科,2
晚于,3
上新世,3
确定无疑,2
漫步,3
隙缝,3
进去,5
够不着,2
诱人,2
底,1
木化石,3
可辨,3
纹理,1
裸子植物,1
针叶树,1
铰链,4
用途,2
内侧,1
死死,1
嵌,2
件,2
锈蚀,1
五边形,1
椎体,1
绳子,4
随身带,2
万不得已,2
可不,4
下到,2
负担,1
大厅,4
镶嵌,4
宽幅,1
横条,3
竖板,1
如愿,1
入口,16
天桥,2
横跨,2
面朝,1
破旧,6
圆柱形,6
隙,1
空虚,1
之井,1
成堆,3
期待已久,1
犹豫,4
痛下决心,5
出口,5
分叉,1
公寓,3
巢穴,7
逐兔,1
那套,1
作下,1
扫视,2
人工,4
多余,1
纸条,8
装进,3
节约使用,2
前提,1
确保安全,1
才行,7
迷,1
凿石,1
枯燥乏味,1
耽误时间,1
试一试,4
猜测出,1
天地,3
渗入,1
紧密,2
局部,1
阻隔,1
一栋,3
走到,2
冻结,1
关得,1
晶体,1
衰退,2
倒像,2
被遗弃,6
种群,9
预见到,1
集体,3
在劫难逃,1
居住地,2
地理,2
探究,2
泛滥,1
大山,2
冰坝,1
决堤,1
造就,2
任意,1
六,3
历经,10
响起,2
未免太,1
累赘,1
不假,1
电光,20
显著,2
画成,2
宏大,1
工艺,15
讲究,3
不如,5
层面,1
差别,3
迷路,2
最上层,1
仰望,3
布满,8
石坡,2
坡道,39
不一而足,2
楼面,2
面积,5
楼层,9
连续不断,3
相互连接,1
非人类,3
所为,2
无法解释,4
保持平衡,1
地刻,2
几何形,1
排,2
绝大多数,1
横板,4
椭圆形,8
样式,3
高超,2
美学,1
文明,16
登峰造极,2
迥然不同,2
精美,4
媲美,1
常规,2
构思,3
技艺高超,1
缤纷,1
之作,3
众多,2
曲线,18
折角,2
彰显,2
设计者,1
数学原理,2
遵循,2
形式化,1
法,3
年代久远,2
鸿沟,5
感染力,1
二维,1
横截面,1
置,1
心理特征,2
陈列,1
艺术品,6
毫无意义,2
敢于创新,1
窗饰,1
下陷,1
字母,8
题写,1
凹进,1
凹,3
多半,2
埋头,3
着色,3
涂,2
非凡,3
程式化,1
领悟到,1
洞察力,1
程式,1
恰恰,4
事物,4
本质,4
差异,4
优点,1
精妙绝伦,1
心境,1
深远,3
奇迹般地,1
绝佳,2
不顾一切,3
地写,3
地图,25
天文,1
图,1
直白,3
墙裙,1
反而,3
引诱,2
前去,4
穿插,1
门上,3
石化,1
木板,9
过光,1
固件,1
日久年深,2
窗框,2
多大,3
圆孔,2
采暖,1
照明,8
摆满,2
奇奇怪怪,2
碎石,18
杂物,5
沙尘,5
积垢,1
打扫,2
一尘不染,2
一片狼藉,3
庭院,7
这使,1
内部空间,1
不至于,4
光线,8
错综复杂,5
漆黑一片,1
所感,1
单单是,1
搅乱,3
别说,1
豁然开朗,1
只用,3
工夫,2
如果说,1
太天真,1
彼此间,1
欧亚大陆,2
草原,1
上时,3
疑问,5
文化,6
诺安,2
143,2
颂扬,4
圣牛,1
圣,2
甲虫,4
鹰,1
图腾,1
仅存,3
剥,1
直面,1
白纸黑字,1
厉害,3
新生代,1
愚笨,1
几十亿年,1
可塑性,2
名副其实,6
缔造者,2
征服者,2
文献,12
典籍,5
明说,3
忐忑不安,5
点到为止,1
塑造,1
想想看,2
千万年,1
零零星星,7
顺序排列,2
稍作,3
重整旗鼓,1
探索之旅,4
天文学,3
两百万,1
衰颓,20
开辟出来,1
五千,6
始新世,2
或晚,1
白垩,1
艺术性,1
所见,1
至此,3
横穿过,1
天体,5
物理学,1
最新,2
真不知道,3
作何,1
感想,1
每组,1
单元,1
深达,1
教育,5
题材,2
深思,1
摘要,1
居住者,1
表现手法,1
争论,1
性,5
话题,5
消除,4
分歧,1
支配,2
推断出,4
粗略,3
获知,1
信以为真,1
半点,1
风声,4
明智地,1
当务之急,2
错乱,6
挥之不去,17
破译,6
正式,2
漫无边际,2
简述,1
精彩,1
星头,4
宇宙空间,2
开拓,2
翼,3
星际,7
歪打正着,1
民间传说,6
敌人,4
殊死搏斗,1
迫不得已,1
机械化,4
倒退,1
情感生活,1
需求,2
非常简单,1
保护措施,1
抵御,4
不利因素,1
罢了,5
温饱,1
消灭,8
煞费苦心,1
实验,1
加工,6
必需,1
生产,3
出多,1
团,7
催眠术,1
塑成,2
打,15
理想,3
奴隶,3
从事,6
繁重,1
社会工作,1
格斯,30
144,2
人嚼,1
生物碱,1
药草,1
合成,2
繁育,1
允许,8
适应能力,1
正当,3
研究所,1
未能,1
针,2
雅致,2
长杆,1
平,1
扇状,2
命运多舛,2
双眼,5
鸿篇巨制,1
浅水,2
一如既往,1
写作,5
铁笔,1
蜡质,1
能发,1
棱形,1
紧急情况,2
书写,3
化学,1
涂层,1
游动,2
伪足,2
下层,4
两组,1
多组,1
因地制宜,1
纤细,2
灵活,1
手工操作,1
技能,1
灵巧,2
伤,1
埋葬,6
再堆,1
平复,2
孢子,2
长寿,1
世世,1
更迭,1
繁衍,4
幼崽,1
成熟,3
标准,2
智力,5
情趣,2
主导地位,1
持久,2
风俗习惯,2
专著,2
略微,3
无机物,2
汲取,1
营养,1
有机,1
生鲜,1
烹饪,1
狩猎,1
饲养,1
肉用,1
兽群,1
宰杀,1
耐得,1
下能,1
冰点,1
一百万年,4
逼近,2
求生存,2
酷寒,1
赶回,3
吸收,5
化学物质,1
吃饭,1
保暖,1
寒来,1
袭时,1
丧失殆尽,2
寿命,4
交配,3
型,1
群居,1
利用率,1
诉求,1
相投,1
大家庭,1
布置,2
电化学,1
桌椅,1
框架,3
长沙,1
发都,1
睡觉时,2
就行了,1
置物架,1
套用,1
装订,2
体制,1
社会主义,2
商业活动,2
流通,1
货币,2
纹案,4
扁平,3
硬币,1
农业,1
畜牧业,1
采矿业,1
扩张,3
殖民,2
个体,1
超强,1
极速,1
货物,3
负重,2
兽类,2
承担,2
水下,9
承载,4
千奇百怪,5
陆上,11
避开,6
自行,3
占,2
发生冲突,1
感兴趣,8
已显,7
拖沓,6
逗乐,1
小丑,1
145,2
宽翼,1
翼手龙,3
古生物学,2
坚持不懈,1
地挺过,1
地壳,5
灾变,2
挺过,1
传承,3
南冰洋,1
前不久,2
月球,1
南太平洋,4
流逝,4
一大块,2
试验性,1
定居,3
场所,2
整块,1
开裂,2
漂移,3
分离出来,1
向北,4
泰勒,3
韦格纳,2
乔利,2
大陆漂移,2
假说,5
新大陆,3
大事,2
形似,1
族,69
无穷的,1
发起,2
定居点,1
晴天霹雳,1
双方,1
和解,1
让给,1
旧大陆,1
应运而生,1
神圣,3
仍旧,2
而由克,1
彻底清除,1
隐忧,1
很长,6
星星点点,3
推荐,3
很广,1
亦步亦趋,1
板块,7
不断涌现,1
推动,1
舍弃,1
朝陆地,1
管理,3
难题,1
活下去,1
失传,1
如此一来,1
温顺,1
分裂,1
一度,4
棘手,3
催眠,6
可塑,2
塑造成,2
塑形,1
模仿,12
塑造出,1
开发,1
稳定性,1
顽固,2
意志力,2
意愿,1
随声附和,1
一般来说,1
黏性,4
胶状物,2
气泡,1
可达,2
自发,1
丢弃,2
听觉,4
沟通,3
一亿五千万,4
管教,1
驯服,2
黏液,13
无头,6
杀掉,1
画面,8
分子,3
原子,3
干扰,2
对抗,1
造反,1
大获全胜,1
其后,2
全副武装,1
驯得,1
服服帖帖,1
牛仔,1
反叛,2
离水,1
转变,3
入侵者,2
冥王星,4
真菌,1
山野,1
喜马拉雅山脉,2
称为,4
作战,1
大气层,2
驱离,1
侵犯,2
撤退,4
新奇,1
重构,1
对手,2
抛开,1
不论,3
体中,3
只能靠,3
屏息,1
反常现象,1
之敌,1
假设,2
发明,4
难懂,3
生动,1
反映,9
尚需,1
修订,1
离心力,2
互补,1
正确性,1
石炭纪,3
欧,2
叫伐鲁,1
146,2
联合,1
分割,2
创建,2
上新纪,2
西伯利亚,1
北美洲,1
格雷厄姆,1
洋底,2
稍晚,1
非常明显,3
以北,4
扇形,4
越来越少,4
张着,10
血盆大口,8
建于,10
曲压,1
足足,1
第一座,1
圣石,2
分崩,1
高高,4
八,2
应有尽有,1
幸运地,2
很晚,1
地缝,12
窥见,1
高地,2
连写,2
起于,1
东岸,2
路特,1
波德,1
止,2
凹面,3
正对着,2
面海,1
威尔克斯,3
莫森,2
147,2
边上,7
连绵起伏,2
美名,2
抛出去,1
渗透到,1
上来,10
第一块,3
言明,1
退避三舍,3
城市群,1
剧烈,5
喧嚣声,1
高度肯定,1
40000,1
完完全全,1
北端,4
走向,3
祷告,2
揣度,2
从未见过,3
和威廉,1
二世,1
保护性,2
没人能,2
创意,1
闪电,18
忧郁,2
驻留,1
照亮,2
极夜,2
遮遮掩掩,5
原上,1
达斯,5
148,2
附属品,1
脉,1
网状结构,1
画廊,1
连成,1
从籍,1
籍无名,2
巴德,1
地和托,1
滕地,1
注入,3
印度洋,5
转弯处,2
山基,1
流到,1
冲蚀,1
汇流,1
整条,3
流进,1
致使,1
河床,2
正像,1
敏锐,8
创造力,2
流入,4
数十座,1
观测,1
这条,4
河,16
中曾,3
不失,1
指引方向,1
一千万年,1
郊区,2
郁郁葱葱,2
压抑感,5
阴冷,6
重重地,3
透不过气,3
惊恐万状,2
河里,3
经由,2
藤萝,1
密布,2
苏铁林,1
重重,8
动荡不安,1
激情,2
以往,4
高涨,1
第一组,1
紧迫,2
一项,1
凡事,1
想将来,1
破灭,1
极寒,3
从此,7
南北,1
两极,2
许珀,2
耳,4
玻瑞亚,3
149,2
变冷,1
普遍认为,2
距今,8
大灾难,1
定量,1
显露出,1
势头,1
植被,4
乡间,1
房屋里,1
身裹,2
织物,3
晚期,6
条状,1
频繁,7
搬迁,2
栖息地,6
逃进,1
热熔,1
到头来,4
圣地,1
坑洞,1
高效,4
改造,2
相通,1
路线图,2
认真细致,1
探测,2
向山,1
两倍,1
稳定,2
热力,1
轻而易举,7
别处,3
亲戚,1
畅游,1
毋庸置疑,5
势衰,1
史诗,3
新城,2
蜂窝,1
采来,1
请来,1
能工巧匠,1
必需品,1
培育出,1
承重,1
用以,1
建设,1
精确,3
培育,3
迅速,4
执行命令,1
富有,12
口头,1
分配,2
雕画,1
君士坦丁,1
大帝,2
策略,1
皇帝,2
掠走,1
希腊,6
拜占庭,1
富丽堂皇,2
认可,3
出众,1
不管怎么,4
搬走,1
趋势,1
两座,2
贸易往来,1
难逃,1
命运,10
来袭,1
日趋,2
盛夏,1
家畜,2
哺乳类,1
耐寒,1
飞走,1
体形,4
石尸,1
有没有,5
北,5
会捞,1
三十年,1
博先,1
格雷,4
温克,1
151,2
诡秘,2
克莱,1
生机勃勃,1
蒸蒸日上,1
南向,1
热带海洋,1
情不自禁,3
整件事,2
蹊跷,1
巨兽,1
超常,3
九,1
黑暗世界,2
下坡,3
终日,6
修缮,2
乱石,1
丛生,3
抗拒,1
八点,3
带够,1
誊写,1
蓄电池,1
节约用电,1
再用,2
引人关注,1
尽量,8
用量,1
不行,2
开展,1
行,8
为期,1
数天,1
数周,1
深入研究,4
战胜,6
加快,1
踪迹,3
不尽,1
情愿,5
牺牲,1
素描,1
纸来,1
整整,2
一本,4
迷了路,3
纠错,1
满怀激情,1
动身,2
参照,1
绘,1
隧道口,6
坚实,1
这样的话,1
公用,1
举行仪式,1
角上,1
回想,1
堵住,5
横穿,4
南面,9
相邻,4
远约,1
一英里,2
七拐八拐,1
穿行,2
不一,1
爬下来,1
堵死,5
洁净,1
走错,2
折返,5
曾留,1
竖井,1
渗透,2
再来,1
驻足观看,1
放慢,8
费时,1
誊抄,2
侧,1
身子,2
计算,3
很近,2
两层,5
意味,2
快到,3
八点半,1
鼻子,4
嗅到,1
提前,1
水晶般,1
纯净,1
中有,4
几秒钟,1
有话直说,1
好几种,1
举棋不定,1
畏缩不前,1
料想,1
失去理性,1
调暗,4
为的是,2
危机四伏,2
步伐,5
蹑手蹑脚,3
杂乱不堪,1
数千年,1
调亮,1
拖拉,2
平行,2
田径赛,1
场上,1
跑道,1
飘来,2
汽油味,2
天天,1
烧,2
心理学家,9
责任感,1
小巷子,1
回声,6
念叨,4
惨象,1
说服,2
电源,3
不假思索,1
闪光,3
指引,3
阻碍,3
悲观,1
完全正确,1
那间,2
地下室,7
封堵,2
中飘,1
定睛一看,2
潜伏着,4
人会,2
那道,5
扫兴,2
满是,2
被动,2
两支,1
调到,2
最亮,2
蕴藏,3
泼洒,2
换句话说,2
容,1
相告,1
三本,1
多多少少,1
墨水瓶,2
纸盒,1
钢笔,1
剪得,1
使用指南,1
加热器,1
纸夹,1
折皱,1
摊开,1
折纸,1
有所准备,1
画好,2
简图,1
上用,2
标识,4
巨坑,1
摘抄,2
抄录,1
一窍不通,2
糊涂蛋,1
自信,5
草,2
图画,3
粗心大意,1
画法,1
全盛时期,1
技巧,3
逃命,5
无须再,1
极端,8
越烧,1
越旺,1
向北走,1
太快,1
有利,1
隐蔽处,2
窥视,2
一睹,1
用大,3
标示,4
极为重要,1
详细情况,1
段,5
死胡同,1
地会,1
弥漫,5
行进路线,2
偷偷,2
如影随形,2
点半,3
拱廊,9
封住,1
极目望去,1
螺旋状,1
条板,1
经,3
风吹日晒,1
辉煌,1
上结,1
急,1
拐,4
内墙,2
古巴比伦,2
通天塔,1
遥相呼应,1
工程学,1
不倒,1
羡慕,1
赞不绝口,1
份儿,1
枕梁,2
塔顶,3
实属,2
遮蔽物,1
起着,1
足,2
五百万,1
半透,1
侧面,1
堆约,1
大嘴,2
无形中,1
五六百,1
砸碎,1
粗略地,2
阶梯式,1
猜到,1
堆放,3
散架,2
拖拽,1
包裹,2
捆扎,1
罐,1
器械,1
箱,1
鼓鼓的,1
包,1
帆布包,2
冻僵,1
胶水,1
以免,3
十,1
无情,2
思路,7
一言不发,3
出口处,1
山风,1
哀号,1
寻常,2
每逢,1
呼号,1
击溃,1
心照不宣,2
之物,1
音符,2
无痕,1
讽刺,3
日子,6
简而言之,1
沙哑,2
所指,1
荒芜,2
水禽,1
脚印,25
恐怕,4
地平层,1
大道,3
依稀记得,3
忽然,1
第二支,2
装着,4
全然,3
旅后,1
无防备,1
白乎乎,1
摇摇摆摆,1
东西长,1
海生,1
等于,5
没说,1
合乎情理,1
左侧,2
加入,5
两只,6
行列,1
种类,1
帝企鹅,1
外表,6
白化,4
跟随,2
三只,3
无动于衷,1
毫不在意,1
无用,1
缝,1
起码,3
宜居,1
这三只,2
领地,2
季节性,1
漠不关心,2
不足为奇,1
肉类,1
刺激性,1
相处,1
融洽,2
复燃,1
嘎嘎,4
畅通,1
零星,3
开阔地,5
倒吸,2
一口气,2
倒置,1
半球,2
圆周,1
弓形,1
宛如,1
赞叹不已,1
款步,1
摇摆,1
另类,4
视而不见,1
装点,1
暖暖的,1
真想,7
亲眼所见,2
王冠,1
地核,1
袅袅,2
各约,1
外出,3
越往,4
暖和,1
扣子,1
岩浆,1
热,1
没走,1
多远,2
受欢迎,3
藏身,5
贸然,1
自杀式,1
愚蠢,3
顾虑重重,1
陡道,1
并不一定,1
靠得住,1
向前走,3
浓烈,2
缺少,3
冷,2
这堆,3
战栗,1
侧边,1
恶臭味,8
猜不出,2
霉菌,1
变宽,2
倒把,2
变高,1
拆除,2
洞顶,1
灰尘,25
得少,1
通衢大道,1
太怪,1
掺和,1
闻,3
粪便,1
相等,1
再也不能,1
照看,3
地停,1
大幅度,1
巨大变化,1
质量,1
基本特征,1
雕琢,2
饰带,1
持平,1
二次,2
螺纹,1
拙劣,1
元素,8
审美感受,1
耗时,1
费力,1
地要,2
取而代之,2
大杂烩,1
总让,4
丑得,1
巴尔米,3
最具,4
特色,1
一节,2
先于,1
再花,1
地用,1
装饰性,1
侧方,1
齐鸣,1
难以言表,4
冒出,1
温差,1
海崖,1
出人意料,2
静止不动,1
十一,1
讲下去,1
太深,1
愈合,1
每每,1
掺进,1
看清楚,2
胆敢,1
一段距离,2
挖出,1
伤害力,1
挖掘出,1
深绿色,2
始料未及,1
洞窟,1
争斗,1
攻击,2
就会用,1
喙,2
报复,2
去路,2
惨烈,2
双目失明,1
内斗,1
罪魁祸首,1
果真如此,1
哪儿,7
躲进,3
栖息,2
打斗,2
弱势,1
贮藏,1
追赶,8
赶上来,2
真真切切,1
深受,3
煎熬,1
最快,1
滑溜溜,2
品质,1
鬼脸,1
嘲弄,2
原版,1
致命伤,1
斩首,3
每具,1
上带,1
状头,1
撕掉,1
拔掉,1
一大,2
摊,1
满地,1
难当,1
近时,1
第二种,1
战战兢兢,2
佚名,1
吮吸,1
往事,2
恶名昭彰,1
嗑,1
药后,1
延展性,1
橡胶,2
指令,1
建设者,1
愠怒,1
两栖,1
模仿性,1
万能,1
主,4
亮晶晶,4
构成威胁,1
不坏,1
玩笑,4
落到,1
挖出来,1
悲剧性,1
宿命,5
天寒地冻,1
皮毛,1
失魂落魄,1
装束,2
猿猴,1
换,2
智慧,7
毅力,2
呀,3
辐射,4
智性,1
建有,1
丛中,1
悠闲,2
取得联系,1
脑海中,2
呆若木鸡,1
缄默,1
不语,1
一动不动,4
数千万,1
秒,2
推着,2
于是乎,1
惊慌失措,5
冰下,1
砌成,1
狂奔,5
场地,2
归于,1
拐角处,1
狂风怒号,1
俩,1
共同,5
提示,2
关键词,1
雪白,1
巨鸟,1
没完没了,2
啼,12
剋,12
慄,24
前涌,1
迅捷,1
心存侥幸,1
招惹,3
节骨眼儿,1
躲藏,2
那团,5
受了伤,1
臭味,7
满嘴,1
而后,2
派遣,1
开拓者,3
蠕动,4
跛,1
腿,3
痛,1
翻卷,1
变浓,1
没命,1
弄错,1
非常重视,2
交汇,4
重刻,2
不看,1
躲过,4
追捕,14
失明,1
走路,5
掩藏,1
引到,1
暗淡无光,1
磨得,1
依赖于,1
但据,1
唯恐,2
误入歧途,1
不堪设想,1
抛头露面,2
庇佑,2
只靠,1
关键时刻,2
浓度,1
这团,1
水雾,2
混迹,2
群中,1
追来,1
截然,1
一闪而过,3
自此,1
脑细胞,1
鼻孔,2
按理说,1
并非如此,2
时间推移,2
人先,1
往后,10
人则,1
两只手,1
打到,1
顷刻之间,1
地想用,1
晃花,1
躲到,1
群里,1
俄耳甫斯,1
153,2
罗德之妻,2
154,2
付出,5
惨重,1
击垮,1
闲情,1
调,1
暗手,1
渡过,2
难关,1
敢,3
喊,3
疯疯癫癫,5
无关紧要,2
听不出,1
条条,2
空荡荡,4
连篇,1
偏差,1
南站,1
华盛顿,16
街站,1
肯德尔,1
哈佛,1
地喊,1
数千,1
故土,1
剑桥,2
站名,1
煞有其事,3
叫喊,2
回家,6
何等,1
飞奔而来,1
版,2
贴切,1
易懂,1
比喻,2
站台,1
飞驰而来,1
地铁,2
长龙,1
前部,1
黑压压,1
地涌,1
闪烁着,1
光彩,1
活塞,1
气缸,1
地铁站,1
发亮,1
推出,1
大得多,2
聚集体,1
微光,4
前端,3
无数只,1
泛,1
绿光,1
脓疱,1
生成,1
碾碎,1
扫得,1
发不出,2
昔日,4
十二,1
半球形,1
因果,1
陵寝,1
这颗,5
末日来临,1
打扰,1
螺旋形,1
上气不接下气,2
垮掉,1
明智之举,1
气喘吁吁,4
